"Trap","Year","Start.date","Start.month","End.date","End.month","Empty","o/u","FHL","Family","Genus","Art","Ref","Number","Stratum","TreeSp"
"19",2018,22,5,5,6,5,"u","24-.006-.013-.","Staphylinidae","Euplectus","punctatus Muls.Rey, 1861",NA,1,"Lower","Quercus"
"19",2018,8,5,29,5,4,"u","34-.009-.001-.","Elateridae","Dalopius","marginatus","L., 1758",1,"Lower","Quercus"
"19",2018,8,5,29,5,4,"u","27-.002-.008-.","Cantharidae","Cantharis","pellucida F., 1792",NA,1,"Lower","Quercus"
"19",2018,4,7,17,7,8,"u","68-.022-.001-.","Ptinidae","Dorcatoma","flavicornis","F., 1792",1,"Lower","Quercus"
"19",2018,8,5,29,5,4,"u","38-.020-.007-.","Buprestidae","Agrilus","sulcicollis Lacord., 1835",NA,1,"Lower","Quercus"
"19",2018,8,5,29,5,4,"u","50-.008d.010-.","Nitidulidae","Brassicogethes","aeneus","F., 1775",1,"Lower","Quercus"
"19",2018,27,3,11,4,1,"u","01-.041-.031-.","Carabidae","Harpalus","distinguendus","Duft., 1812",1,"Lower","Quercus"
"19",2018,27,3,11,4,1,"u","50-.008d.010-.","Nitidulidae","Brassicogethes","aeneus","F., 1775",1,"Lower","Quercus"
"19",2018,8,5,29,5,4,"u","50-.020-.002-.","Nitidulidae","Cryptarcha","undata","Olivier, 1790",28,"Lower","Quercus"
"19",2018,8,5,29,5,4,"u","58-.004-.012-.","Latridiidae","Enicmus","rugosus","Herbst, 1793",1,"Lower","Quercus"
"19",2018,8,5,29,5,4,"u","14-.001-.001-.","Leiodidae","Ptomaphagus","varicornis","Rosh., 1847",1,"Lower","Quercus"
"19",2018,4,7,17,7,8,"u","93-.1804.007-.","Curculionidae","Orchestes","hortorum","F., 1792",1,"Lower","Quercus"
"19",2018,8,5,29,5,4,"o","93-.110-.006-.","Curculionidae","Curculio","glandium Marsh., 1802",NA,1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","24-.015-.001-.","Staphylinidae","Batrisodes","delaporti (Aubé, 1833)",NA,1,"Lower","Quercus"
"19",2018,8,5,29,5,4,"u","38-.020-.007-.","Buprestidae","Agrilus","sulcicollis Lacord., 1835",NA,1,"Lower","Quercus"
"19",2018,8,5,29,5,4,"u","38-.020-.007-.","Buprestidae","Agrilus","sulcicollis Lacord., 1835",NA,1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","87-.055-.001-.","Cerambycidae","Phymatodes","testaceus","L., 1758",1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","87-.060-.001-.","Cerambycidae","Plagionotus","detritus","L., 1758",1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","91-.036-.005-.","Curculionidae","Xyleborus","monographus","F., 1792",1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","91-.036-.005-.","Curculionidae","Xyleborus","monographus","F., 1792",2,"Lower","Quercus"
"19",2018,4,7,17,7,8,"o","93-.110-.006-.","Curculionidae","Curculio","glandium Marsh., 1802",NA,3,"Lower","Quercus"
"19",2018,4,7,17,7,8,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,2,"Lower","Quercus"
"19",2018,8,5,29,5,4,"u","61-.003-.002-.","Endomychidae","Symbiotes","gibberosus","Lucas, 1846",1,"Lower","Quercus"
"19",2018,8,5,29,5,4,"u","91-.036-.005-.","Curculionidae","Xyleborus","monographus","F., 1792",7,"Lower","Quercus"
"19",2018,8,5,29,5,4,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",16,"Lower","Quercus"
"19",2018,4,7,17,7,8,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",1,"Lower","Quercus"
"19",2018,4,7,17,7,8,"u","59-.004-.010-.","Mycetophagidae","Mycetophagus","populi F., 1798",NA,2,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","30-.005-.008-.","Dasytidae","Dasytes","plumbeus (O. Müller, 1776)",NA,2,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","321.001-.001-.","Trogossitidae","Nemozoma","elongatum","L., 1761",1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","34-.018-.004-.","Elateridae","Lacon","querceus","Herbst, 1784",1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","34-.041-.001-.","Elateridae","Athous","haemorrhoidalis","F., 1801",1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","34-.041-.002-.","Elateridae","Athous","vittatus","F., 1792",1,"Lower","Quercus"
"19",2018,8,5,29,5,4,"u","50-.020-.001-.","Nitidulidae","Cryptarcha","strigata","F., 1787",5,"Lower","Quercus"
"19",2018,5,6,19,6,6,"u","36-.003-.001-.","Eucnemidae","Eucnemis","capucina Ahr., 1812",NA,1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",34,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","93-.078-.005-.","Curculionidae","Rhyncolus","punctatulus Boh., 1838",NA,2,"Lower","Quercus"
"19",2018,4,7,17,7,8,"u","88-.049-.002-.","Chrysomelidae","Phyllotreta","vittula","L. Redt., 1849",1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"o","83-.022-.002-.","Tenebrionidae","Pentaphyllus","testaceus","Hellwig, 1792",1,"Lower","Quercus"
"19",2018,5,6,19,6,6,"u","45-.006-.001-.","Dermestidae","Megatoma","undata","L., 1758",1,"Lower","Quercus"
"19",2018,5,6,19,6,6,"u","50-.008d.010-.","Nitidulidae","Brassicogethes","aeneus","F., 1775",14,"Lower","Quercus"
"19",2018,4,7,17,7,8,"u","601.004-.001-.","Corylophidae","Sericoderus","lateralis","Gyll., 1827",1,"Lower","Quercus"
"19",2018,4,7,17,7,8,"u","68-.008-.002-.","Ptinidae","Oligomerus","brunneus","Olivier, 1790",2,"Lower","Quercus"
"19",2018,4,7,17,7,8,"u","68-.012-.001-.","Ptinidae","Anobium","punctatum","DeGeer, 1774",1,"Lower","Quercus"
"19",2018,5,6,19,6,6,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,1,"Lower","Quercus"
"19",2018,5,6,19,6,6,"u","30-.005-.008-.","Dasytidae","Dasytes","plumbeus (O. Müller, 1776)",NA,1,"Lower","Quercus"
"19",2018,5,6,19,6,6,"u","34-.016-.002-.","Elateridae","Melanotus","villosus","Geoffr., 1785",1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","38-.020-.007-.","Buprestidae","Agrilus","sulcicollis Lacord., 1835",NA,1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","38-.020-.007-.","Buprestidae","Agrilus","sulcicollis Lacord., 1835",NA,1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","38-.020-.007-.","Buprestidae","Agrilus","sulcicollis Lacord., 1835",NA,1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","38-.020-.007-.","Buprestidae","Agrilus","sulcicollis Lacord., 1835",NA,1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","38-.020-.007-.","Buprestidae","Agrilus","sulcicollis Lacord., 1835",NA,1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","50-.008d.010-.","Nitidulidae","Brassicogethes","aeneus","F., 1775",1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","50-.013-.002-.","Nitidulidae","Soronia","grisea","L., 1758",1,"Lower","Quercus"
"19",2018,5,6,19,6,6,"u","55-.014-.046-.","Cryptophagidae","Atomaria","linearis Steph., 1830",NA,1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,3,"Lower","Quercus"
"19",2018,5,6,19,6,6,"u","59-.004-.003-.","Mycetophagidae","Mycetophagus","piceus","F., 1777",1,"Lower","Quercus"
"19",2018,5,6,19,6,6,"u","60-.003-.001-.","Zopheridae","Pycnomerus","terebrans","Olivier, 1790",3,"Lower","Quercus"
"19",2018,5,6,19,6,6,"u","601.008-.003-.","Corylophidae","Orthoperus","atomus","Gyll., 1808",1,"Lower","Quercus"
"19",2018,5,6,19,6,6,"u","61-.003-.002-.","Endomychidae","Symbiotes","gibberosus","Lucas, 1846",3,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","68-.022-.001-.","Ptinidae","Dorcatoma","flavicornis","F., 1792",1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","68-.022-.001-.","Ptinidae","Dorcatoma","flavicornis","F., 1792",1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","68-.022-.001-.","Ptinidae","Dorcatoma","flavicornis","F., 1792",1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","68-.022-.003-.","Ptinidae","Dorcatoma","chrysomelina Sturm, 1837",NA,3,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","69-.008-.017-.","Ptinidae","Ptinus","sexpunctatus Panzer, 1789",NA,1,"Lower","Quercus"
"19",2018,4,7,17,7,8,"u","36-.003-.001-.","Eucnemidae","Eucnemis","capucina Ahr., 1812",NA,1,"Lower","Quercus"
"19",2018,1,8,16,8,10,"o","93-.110-.006-.","Curculionidae","Curculio","glandium Marsh., 1802",NA,5,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","74-.003-.002-.","Aderidae","Euglenes","oculatus","Payk., 1798",1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","79-.012-.001-.","Mordellidae","Mordellochroa","abdominalis","F., 1775",1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","83-.022-.002-.","Tenebrionidae","Pentaphyllus","testaceus","Hellwig, 1792",15,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","83-.023-.008-.","Tenebrionidae","Corticeus","fasciatus","F., 1790",1,"Lower","Quercus"
"19",2018,5,6,19,6,6,"o","","","kein Glas","",NA,0,"Lower","Quercus"
"19",2018,29,8,11,9,12,"o","","","kein Glas","",NA,0,"Lower","Quercus"
"19",2018,29,8,11,9,12,"u","34-.0011.001-.","Elateridae","Brachygonus","megerlei","Lacord., 1835",1,"Lower","Quercus"
"19",2018,29,8,11,9,12,"u","55-.008-.023-.","Cryptophagidae","Cryptophagus","labilis Er., 1846",NA,1,"Lower","Quercus"
"19",2018,5,6,19,6,6,"u","38-.020-.004-.","Buprestidae","Agrilus","laticornis","Ill., 1803",1,"Lower","Quercus"
"19",2018,8,5,29,5,4,"o","93-.078-.004-.","Curculionidae","Rhyncolus","ater","L., 1758",1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"o","61-.003-.002-.","Endomychidae","Symbiotes","gibberosus","Lucas, 1846",2,"Lower","Quercus"
"19",2018,22,5,5,6,5,"o","73-.004-.009-.","Scraptiidae","Anaspis","frontalis","L., 1758",2,"Lower","Quercus"
"19",2018,5,6,19,6,6,"u","38-.020-.007-.","Buprestidae","Agrilus","sulcicollis Lacord., 1835",NA,1,"Lower","Quercus"
"19",2018,17,7,1,8,9,"o","","","kein Glas","",NA,0,"Lower","Quercus"
"19",2018,17,7,1,8,9,"u","34-.038-.002-.","Elateridae","Stenagostus","rhombeus","Olivier, 1790",2,"Lower","Quercus"
"19",2018,17,7,1,8,9,"u","38-.020-.007-.","Buprestidae","Agrilus","sulcicollis Lacord., 1835",NA,1,"Lower","Quercus"
"19",2018,17,7,1,8,9,"u","45-.008-.014-.","Dermestidae","Anthrenus","fuscus Olivier, 1790",NA,1,"Lower","Quercus"
"19",2018,17,7,1,8,9,"u","59-.004-.004-.","Mycetophagidae","Mycetophagus","salicis C. Brisout, 1862",NA,5,"Lower","Quercus"
"19",2018,5,6,19,6,6,"u","58-.004-.014-.","Latridiidae","Enicmus","transversus","Olivier, 1790",1,"Lower","Quercus"
"19",2018,11,9,26,9,13,"o","62-.027-.002-.","Coccinellidae","Oenopia","conglobata","L., 1758",1,"Lower","Quercus"
"19",2018,5,6,19,6,6,"u","68-.008-.002-.","Ptinidae","Oligomerus","brunneus","Olivier, 1790",7,"Lower","Quercus"
"19",2018,5,6,19,6,6,"u","68-.022-.001-.","Ptinidae","Dorcatoma","flavicornis","F., 1792",12,"Lower","Quercus"
"19",2018,5,6,19,6,6,"u","74-.003-.002-.","Aderidae","Euglenes","oculatus","Payk., 1798",2,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","38-.020-.007-.","Buprestidae","Agrilus","sulcicollis Lacord., 1835",NA,1,"Lower","Quercus"
"19",2018,24,4,8,5,3,"o","93-.110-.006-.","Curculionidae","Curculio","glandium Marsh., 1802",NA,1,"Lower","Quercus"
"19",2018,24,4,8,5,3,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,1,"Lower","Quercus"
"19",2018,24,4,8,5,3,"u","30-.002-.001-.","Dasytidae","Aplocnemus","impressus","Marsh., 1802",1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","59-.003-.001-.","Mycetophagidae","Litargus","connexus","Geoffr., 1785",6,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","59-.004-.003-.","Mycetophagidae","Mycetophagus","piceus","F., 1777",6,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","59-.006-.001-.","Mycetophagidae","Berginus","tamarisci Woll., 1854",NA,1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","59-.006-.001-.","Mycetophagidae","Berginus","tamarisci Woll., 1854",NA,1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","60-.003-.001-.","Zopheridae","Pycnomerus","terebrans","Olivier, 1790",4,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","61-.003-.002-.","Endomychidae","Symbiotes","gibberosus","Lucas, 1846",1,"Lower","Quercus"
"19",2018,24,4,8,5,3,"u","79-.012-.001-.","Mordellidae","Mordellochroa","abdominalis","F., 1775",1,"Lower","Quercus"
"19",2018,24,4,8,5,3,"u","91-.036-.005-.","Curculionidae","Xyleborus","monographus","F., 1792",1,"Lower","Quercus"
"19",2018,19,6,4,7,7,"u","50-.009-.001-.","Nitidulidae","Epuraea","melanocephala","Marsh., 1802",1,"Lower","Quercus"
"19",2018,19,6,4,7,7,"u","54-.003-.004-.","Erotylidae","Dacne","bipustulata","Thunb., 1781",1,"Lower","Quercus"
"19",2018,19,6,4,7,7,"u","551.005-.002-.","Erotylidae","Cryptophilus","obliteratus Rtt., 1874",NA,1,"Lower","Quercus"
"19",2018,19,6,4,7,7,"u","58-.004-.016-.","Latridiidae","Enicmus","atriceps Hansen, 1962",NA,1,"Lower","Quercus"
"19",2018,19,6,4,7,7,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",3,"Lower","Quercus"
"19",2018,1,8,16,8,10,"u","01-.079-.012-.","Carabidae","Dromius","quadrimaculatus","L., 1758",1,"Lower","Quercus"
"19",2018,19,6,4,7,7,"u","68-.022-.003-.","Ptinidae","Dorcatoma","chrysomelina Sturm, 1837",NA,3,"Lower","Quercus"
"19",2018,1,8,16,8,10,"u","58-.004-.009-.","Latridiidae","Enicmus","brevicornis","Mannerh., 1844",1,"Lower","Quercus"
"19",2018,1,8,16,8,10,"u","60-.018-.002-.","Zopheridae","Colydium","filiforme F., 1792",NA,1,"Lower","Quercus"
"19",2018,1,8,16,8,10,"u","61-.003-.002-.","Endomychidae","Symbiotes","gibberosus","Lucas, 1846",1,"Lower","Quercus"
"19",2018,1,8,16,8,10,"u","93-.110-.006-.","Curculionidae","Curculio","glandium Marsh., 1802",NA,3,"Lower","Quercus"
"19",2018,19,6,4,7,7,"u","93-.1804.007-.","Curculionidae","Orchestes","hortorum","F., 1792",1,"Lower","Quercus"
"19",2018,16,8,29,8,11,"u","93-.110-.006-.","Curculionidae","Curculio","glandium Marsh., 1802",NA,2,"Lower","Quercus"
"19",2018,29,8,11,9,12,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",1,"Lower","Quercus"
"19",2018,5,6,19,6,6,"u","38-.020-.004-.","Buprestidae","Agrilus","laticornis","Ill., 1803",1,"Lower","Quercus"
"19",2018,5,6,19,6,6,"u","38-.020-.004-.","Buprestidae","Agrilus","laticornis","Ill., 1803",1,"Lower","Quercus"
"19",2018,5,6,19,6,6,"u","38-.020-.007-.","Buprestidae","Agrilus","sulcicollis Lacord., 1835",NA,1,"Lower","Quercus"
"19",2018,11,4,24,4,2,"u","37-.002-.001-.","Throscidae","Aulonothroscus","brevicollis","Bonv., 1859",1,"Lower","Quercus"
"19",2018,11,4,24,4,2,"u","50-.008d.010-.","Nitidulidae","Brassicogethes","aeneus","F., 1775",1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","50-.020-.002-.","Nitidulidae","Cryptarcha","undata","Olivier, 1790",4,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",1,"Lower","Quercus"
"19",2018,22,5,5,6,5,"u","54-.003-.004-.","Erotylidae","Dacne","bipustulata","Thunb., 1781",1,"Lower","Quercus"
"19",2018,24,4,8,5,3,"u","59-.004-.004-.","Mycetophagidae","Mycetophagus","salicis C. Brisout, 1862",NA,1,"Lower","Quercus"
"19",2018,24,4,8,5,3,"u","601.008-.003-.","Corylophidae","Orthoperus","atomus","Gyll., 1808",1,"Lower","Quercus"
"19",2018,17,7,1,8,9,"u","59-.006-.001-.","Mycetophagidae","Berginus","tamarisci Woll., 1854",NA,1,"Lower","Quercus"
"19",2018,11,9,26,9,13,"u","561.002-.001-.","Laemophloeidae","Placonotus","testaceus","F., 1787",1,"Lower","Quercus"
"19",2018,11,9,26,9,13,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",3,"Lower","Quercus"
"19",2018,17,7,1,8,9,"u","93-.1804.007-.","Curculionidae","Orchestes","hortorum","F., 1792",1,"Lower","Quercus"
"19",2018,5,6,19,6,6,"u","91-.036-.005-.","Curculionidae","Xyleborus","monographus","F., 1792",1,"Lower","Quercus"
"19",2018,5,6,19,6,6,"u","93-.178-.001-.","Curculionidae","Stereonychus","fraxini","DeGeer, 1775",1,"Lower","Quercus"
"19",2018,19,6,4,7,7,"u","83-.023-.008-.","Tenebrionidae","Corticeus","fasciatus","F., 1790",1,"Lower","Quercus"
"19",2018,19,6,4,7,7,"u","87-.078-.0011.","Cerambycidae","Leiopus","linnei Wall.Ny.K., 2009",NA,2,"Lower","Quercus"
"19",2018,19,6,4,7,7,"u","59-.004-.003-.","Mycetophagidae","Mycetophagus","piceus","F., 1777",2,"Lower","Quercus"
"19",2018,19,6,4,7,7,"u","68-.007-.012-.","Ptinidae","Ernobius","mollis","L., 1758",15,"Lower","Quercus"
"19",2018,19,6,4,7,7,"u","34-.0011.001-.","Elateridae","Brachygonus","megerlei","Lacord., 1835",2,"Lower","Quercus"
"19",2018,19,6,4,7,7,"u","38-.020-.011-.","Buprestidae","Agrilus","olivicolor Kiesw., 1857",NA,1,"Lower","Quercus"
"19",2018,19,6,4,7,7,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",1,"Lower","Quercus"
"19",2018,24,4,8,5,3,"u","62-.031-.001-.","Coccinellidae","Calvia","decemguttata","L., 1767",1,"Lower","Quercus"
"19",2018,11,4,24,4,2,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,1,"Lower","Quercus"
"19",2018,24,4,8,5,3,"u","45-.005-.001-.","Dermestidae","Globicornis","nigripes","F., 1792",1,"Lower","Quercus"
"19",2018,11,4,24,4,2,"o","62-.031-.002-.","Coccinellidae","Calvia","quatuordecimguttata","L., 1758",1,"Lower","Quercus"
"19",2018,11,4,24,4,2,"u","01-.065-.014-.","Carabidae","Amara","communis","Panzer, 1797",1,"Lower","Quercus"
"19",2018,24,4,8,5,3,"u","30-.005-.009-.","Dasytidae","Dasytes","aeratus Steph., 1830",NA,1,"Lower","Quercus"
"19",2018,16,8,29,8,11,"u","61-.003-.002-.","Endomychidae","Symbiotes","gibberosus","Lucas, 1846",1,"Lower","Quercus"
"19",2018,24,4,8,5,3,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Lower","Quercus"
"19",2018,24,4,8,5,3,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",4,"Lower","Quercus"
"19",2018,19,6,4,7,7,"u","93-.163-.023-.","Curculionidae","Ceutorhynchus","pallidactylus","Marsh., 1802",3,"Lower","Quercus"
"19",2018,17,7,1,8,9,"u","","","Col unbestimmbar, Teile","",NA,1,"Lower","Quercus"
"19",2018,17,7,1,8,9,"u","62-.031-.001-.","Coccinellidae","Calvia","decemguttata","L., 1767",1,"Lower","Quercus"
"19",2018,17,7,1,8,9,"u","74-.003-.002-.","Aderidae","Euglenes","oculatus","Payk., 1798",1,"Lower","Quercus"
"19",2018,17,7,1,8,9,"u","93-.110-.006-.","Curculionidae","Curculio","glandium Marsh., 1802",NA,7,"Lower","Quercus"
"19",2018,11,4,24,4,2,"u","55-.008-.023-.","Cryptophagidae","Cryptophagus","labilis Er., 1846",NA,1,"Lower","Quercus"
"19",2018,11,4,24,4,2,"u","70-.007-.002-.","Oedemeridae","Ischnomera","caerulea","L., 1758",1,"Lower","Quercus"
"19",2018,16,8,29,8,11,"o","93-.110-.006-.","Curculionidae","Curculio","glandium Marsh., 1802",NA,5,"Lower","Quercus"
"19",2018,16,8,29,8,11,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",2,"Lower","Quercus"
"19",2018,19,6,4,7,7,"o","23-.xxx-.xxx-.","Staphylinidae","Tachyporinae","spec.",NA,1,"Lower","Quercus"
"19",2018,19,6,4,7,7,"u","01-.079-.012-.","Carabidae","Dromius","quadrimaculatus","L., 1758",1,"Lower","Quercus"
"19",2018,19,6,4,7,7,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,2,"Lower","Quercus"
"19",2018,11,4,24,4,2,"o","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",1,"Lower","Quercus"
"19",2018,11,4,24,4,2,"u","93-.044-.010-.","Curculionidae","Sitona","lineatus","L., 1758",1,"Lower","Quercus"
"19",2018,16,8,29,8,11,"u","59-.004-.004-.","Mycetophagidae","Mycetophagus","salicis C. Brisout, 1862",NA,1,"Lower","Quercus"
"19",2018,16,8,29,8,11,"u","60-.018-.001-.","Zopheridae","Colydium","elongatum","F., 1787",1,"Lower","Quercus"
"2",2018,5,6,19,6,6,"u","62-.028-.002-.","Coccinellidae","Harmonia","axyridis","Pallas, 1773",3,"Upper","Tilia"
"2",2018,11,9,26,9,13,"o","","","kein Glas","",NA,0,"Upper","Tilia"
"2",2018,22,5,5,6,5,"o","70-.006-.001-.","Oedemeridae","Chrysanthia","viridissima","L., 1758",1,"Upper","Tilia"
"2",2018,24,4,8,5,3,"u","30-.005-.009-.","Dasytidae","Dasytes","aeratus Steph., 1830",NA,1,"Upper","Tilia"
"2",2018,22,5,5,6,5,"o","87-.080-.002-.","Cerambycidae","Exocentrus","lusitanus","L., 1767",1,"Upper","Tilia"
"2",2018,8,5,29,5,4,"u","87-.081-.0071.","Cerambycidae","Agapanthia","intermedia Ganglb., 1884",NA,4,"Upper","Tilia"
"2",2018,24,4,8,5,3,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,1,"Upper","Tilia"
"2",2018,22,5,5,6,5,"o","62-.031-.001-.","Coccinellidae","Calvia","decemguttata","L., 1767",1,"Upper","Tilia"
"2",2018,5,6,19,6,6,"u","62-.023-.002-.","Coccinellidae","Adalia","decempunctata","L., 1758",1,"Upper","Tilia"
"2",2018,24,4,8,5,3,"u","73-.004-.010-.","Scraptiidae","Anaspis","maculata","Geoffr., 1785",1,"Upper","Tilia"
"2",2018,24,4,8,5,3,"u","79-.012-.001-.","Mordellidae","Mordellochroa","abdominalis","F., 1775",1,"Upper","Tilia"
"2",2018,24,4,8,5,3,"o","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,1,"Upper","Tilia"
"2",2018,8,5,29,5,4,"u","601.008-.003-.","Corylophidae","Orthoperus","atomus","Gyll., 1808",1,"Upper","Tilia"
"2",2018,5,6,19,6,6,"u","82-.003-.001-.","Tenebrionidae","Prionychus","ater","F., 1775",1,"Upper","Tilia"
"2",2018,5,6,19,6,6,"u","91-.011-.003-.","Curculionidae","Hylesinus","varius","F., 1775",1,"Upper","Tilia"
"2",2018,8,5,29,5,4,"u","91-.011-.003-.","Curculionidae","Hylesinus","varius","F., 1775",1,"Upper","Tilia"
"2",2018,8,5,29,5,4,"u","91-.036-.005-.","Curculionidae","Xyleborus","monographus","F., 1792",1,"Upper","Tilia"
"2",2018,27,3,11,4,1,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,3,"Upper","Tilia"
"2",2018,27,3,11,4,1,"u","50-.008d.010-.","Nitidulidae","Brassicogethes","aeneus","F., 1775",1,"Upper","Tilia"
"2",2018,27,3,11,4,1,"u","55-.014-.021-.","Cryptophagidae","Atomaria","basalis Er., 1846",NA,1,"Upper","Tilia"
"2",2018,27,3,11,4,1,"u","91-.011-.003-.","Curculionidae","Hylesinus","varius","F., 1775",5,"Upper","Tilia"
"2",2018,27,3,11,4,1,"u","91-.038-.002-.","Curculionidae","Trypodendron","signatum","F., 1792",1,"Upper","Tilia"
"2",2018,4,7,17,7,8,"o","87-.080-.002-.","Cerambycidae","Exocentrus","lusitanus","L., 1767",1,"Upper","Tilia"
"2",2018,4,7,17,7,8,"o","88-.049-.002-.","Chrysomelidae","Phyllotreta","vittula","L. Redt., 1849",2,"Upper","Tilia"
"2",2018,5,6,19,6,6,"u","62-.031-.001-.","Coccinellidae","Calvia","decemguttata","L., 1767",1,"Upper","Tilia"
"2",2018,5,6,19,6,6,"u","73-.004-.009-.","Scraptiidae","Anaspis","frontalis","L., 1758",1,"Upper","Tilia"
"2",2018,8,5,29,5,4,"o","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,2,"Upper","Tilia"
"2",2018,8,5,29,5,4,"o","27-.002-.008-.","Cantharidae","Cantharis","pellucida F., 1792",NA,1,"Upper","Tilia"
"2",2018,5,6,19,6,6,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",3,"Upper","Tilia"
"2",2018,22,5,5,6,5,"o","62-.028-.002-.","Coccinellidae","Harmonia","axyridis","Pallas, 1773",1,"Upper","Tilia"
